split,scene,image,flight,family,venue,tof_cm,boxes
train,S1,S1_futsal_C1_20260717_084129_f002538.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002547.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002556.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f002565.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,84,0
train,S1,S1_futsal_C1_20260717_084129_f002574.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,83,0
train,S1,S1_futsal_C1_20260717_084129_f002583.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f002592.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f002601.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002610.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002619.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002628.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f002637.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,83,0
train,S1,S1_futsal_C1_20260717_084129_f002646.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,83,0
train,S1,S1_futsal_C1_20260717_084129_f002655.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002664.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002673.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f002682.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f002691.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002700.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f002709.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002718.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f002727.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f002736.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,84,0
train,S1,S1_futsal_C1_20260717_084129_f002745.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002754.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002763.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002772.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002781.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f002790.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f002799.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f002808.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f002817.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f002826.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f002835.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f002844.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f002853.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002862.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002871.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f002880.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002889.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002898.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002907.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002916.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f002925.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f002934.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f002943.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f002952.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f002961.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f002970.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f002979.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f002988.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f002997.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003006.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003015.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003024.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003033.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003042.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003051.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003060.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003069.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003078.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003087.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003096.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003105.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003114.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003123.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003132.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003141.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003150.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003159.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003168.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003177.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003186.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003195.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003204.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003213.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003222.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003231.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003240.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003249.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003258.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003267.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003276.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003285.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003294.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003303.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003312.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f003321.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,83,0
train,S1,S1_futsal_C1_20260717_084129_f003330.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,83,0
train,S1,S1_futsal_C1_20260717_084129_f003339.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,83,0
train,S1,S1_futsal_C1_20260717_084129_f003348.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,85,0
train,S1,S1_futsal_C1_20260717_084129_f003357.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,84,0
train,S1,S1_futsal_C1_20260717_084129_f003366.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,83,0
train,S1,S1_futsal_C1_20260717_084129_f003375.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003384.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003393.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003402.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003411.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003420.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003429.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f003438.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003447.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f003456.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f003465.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,83,0
train,S1,S1_futsal_C1_20260717_084129_f003474.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,84,0
train,S1,S1_futsal_C1_20260717_084129_f003483.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,83,0
train,S1,S1_futsal_C1_20260717_084129_f003492.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,83,0
train,S1,S1_futsal_C1_20260717_084129_f003501.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f003510.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003519.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003528.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003537.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003546.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003555.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003564.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,78,0
train,S1,S1_futsal_C1_20260717_084129_f003573.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,79,0
train,S1,S1_futsal_C1_20260717_084129_f003582.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,78,0
train,S1,S1_futsal_C1_20260717_084129_f003591.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,78,0
train,S1,S1_futsal_C1_20260717_084129_f003600.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,78,0
train,S1,S1_futsal_C1_20260717_084129_f003609.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,80,0
train,S1,S1_futsal_C1_20260717_084129_f003618.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003627.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f003636.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f003645.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,81,0
train,S1,S1_futsal_C1_20260717_084129_f003654.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f003663.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,82,0
train,S1,S1_futsal_C1_20260717_084129_f003672.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,84,0
train,S1,S1_futsal_C1_20260717_084129_f003681.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,84,0
train,S1,S1_futsal_C1_20260717_084129_f003690.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,84,0
train,S1,S1_futsal_C1_20260717_084129_f003699.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,84,0
train,S1,S1_futsal_C1_20260717_084129_f003708.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,84,0
train,S1,S1_futsal_C1_20260717_084129_f003717.jpg,S1_futsal_C1_20260717_084129,C1_approach_aux,rooftop_court,84,0
train,S1,S1_futsal_C1_20260724_074934_f000581.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,81,1
train,S1,S1_futsal_C1_20260724_074934_f000588.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,81,1
train,S1,S1_futsal_C1_20260724_074934_f000595.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,81,1
train,S1,S1_futsal_C1_20260724_074934_f000602.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,82,1
train,S1,S1_futsal_C1_20260724_074934_f000609.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,82,1
train,S1,S1_futsal_C1_20260724_074934_f000616.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,82,1
train,S1,S1_futsal_C1_20260724_074934_f000623.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,82,1
train,S1,S1_futsal_C1_20260724_074934_f000630.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,81,1
train,S1,S1_futsal_C1_20260724_074934_f000637.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,81,1
train,S1,S1_futsal_C1_20260724_074934_f000644.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,82,1
train,S1,S1_futsal_C1_20260724_074934_f000651.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,81,1
train,S1,S1_futsal_C1_20260724_074934_f000658.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,81,1
train,S1,S1_futsal_C1_20260724_074934_f000665.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,81,1
train,S1,S1_futsal_C1_20260724_074934_f000672.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,80,1
train,S1,S1_futsal_C1_20260724_074934_f000679.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,80,1
train,S1,S1_futsal_C1_20260724_074934_f000686.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,80,1
train,S1,S1_futsal_C1_20260724_074934_f000693.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,80,1
train,S1,S1_futsal_C1_20260724_074934_f000700.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,80,1
train,S1,S1_futsal_C1_20260724_074934_f000707.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,79,1
train,S1,S1_futsal_C1_20260724_074934_f000714.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,78,1
train,S1,S1_futsal_C1_20260724_074934_f000721.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,78,1
train,S1,S1_futsal_C1_20260724_074934_f000728.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,78,1
train,S1,S1_futsal_C1_20260724_074934_f000735.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,79,1
train,S1,S1_futsal_C1_20260724_074934_f000742.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,79,1
train,S1,S1_futsal_C1_20260724_074934_f000749.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,76,1
train,S1,S1_futsal_C1_20260724_074934_f000756.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,76,1
train,S1,S1_futsal_C1_20260724_074934_f000763.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,76,1
train,S1,S1_futsal_C1_20260724_074934_f000770.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,77,1
train,S1,S1_futsal_C1_20260724_074934_f000777.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,76,1
train,S1,S1_futsal_C1_20260724_074934_f000784.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,75,1
train,S1,S1_futsal_C1_20260724_074934_f000791.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,75,1
train,S1,S1_futsal_C1_20260724_074934_f000798.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,75,1
train,S1,S1_futsal_C1_20260724_074934_f000805.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,75,1
train,S1,S1_futsal_C1_20260724_074934_f000812.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,75,1
train,S1,S1_futsal_C1_20260724_074934_f000819.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,75,1
train,S1,S1_futsal_C1_20260724_074934_f000826.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,75,1
train,S1,S1_futsal_C1_20260724_074934_f000833.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,76,1
train,S1,S1_futsal_C1_20260724_074934_f000840.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,79,1
train,S1,S1_futsal_C1_20260724_074934_f000847.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,80,1
train,S1,S1_futsal_C1_20260724_074934_f000854.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,88,1
train,S1,S1_futsal_C1_20260724_074934_f000861.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,89,1
train,S1,S1_futsal_C1_20260724_074934_f000868.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,92,1
train,S1,S1_futsal_C1_20260724_074934_f000875.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,99,1
train,S1,S1_futsal_C1_20260724_074934_f000882.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,103,1
train,S1,S1_futsal_C1_20260724_074934_f000889.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,106,1
train,S1,S1_futsal_C1_20260724_074934_f000896.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,105,1
train,S1,S1_futsal_C1_20260724_074934_f000903.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,106,1
train,S1,S1_futsal_C1_20260724_074934_f000910.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,111,1
train,S1,S1_futsal_C1_20260724_074934_f000917.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,117,1
train,S1,S1_futsal_C1_20260724_074934_f000924.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,119,1
train,S1,S1_futsal_C1_20260724_074934_f000931.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,121,1
train,S1,S1_futsal_C1_20260724_074934_f000938.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,126,1
train,S1,S1_futsal_C1_20260724_074934_f000945.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,133,1
train,S1,S1_futsal_C1_20260724_074934_f000952.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,rooftop_court,139,1
