stem,role,frame_idx,t_rel,tof_cm,height_cm,yaw_deg,aruco_px,gsd_at_mat_mm_px,blur,tags
S1_futsal_C1_20260717_084129,C1_approach_aux,2763,103.507,81,70,0,,,198,
S1_futsal_C1_20260717_084129,C1_approach_aux,2772,103.772,81,70,0,,,217,
S1_futsal_C1_20260717_084129,C1_approach_aux,2781,104.088,79,70,0,,,206,
S1_futsal_C1_20260717_084129,C1_approach_aux,2790,104.388,79,70,0,,,213,
S1_futsal_C1_20260717_084129,C1_approach_aux,2799,104.687,79,70,0,,,195,
S1_futsal_C1_20260717_084129,C1_approach_aux,2808,105.023,79,70,0,,,208,
S1_futsal_C1_20260717_084129,C1_approach_aux,2817,105.332,79,70,0,,,194,
S1_futsal_C1_20260717_084129,C1_approach_aux,2826,105.632,79,70,0,,,193,
S1_futsal_C1_20260717_084129,C1_approach_aux,2835,105.919,80,70,0,,,203,
S1_futsal_C1_20260717_084129,C1_approach_aux,2844,106.226,80,70,0,,,199,
S1_futsal_C1_20260717_084129,C1_approach_aux,2853,106.531,81,70,0,,,217,
S1_futsal_C1_20260717_084129,C1_approach_aux,2862,106.821,81,70,0,,,209,
S1_futsal_C1_20260717_084129,C1_approach_aux,2871,107.122,80,70,0,,,242,
S1_futsal_C1_20260717_084129,C1_approach_aux,2880,107.423,81,70,0,,,225,
S1_futsal_C1_20260717_084129,C1_approach_aux,2889,107.740,81,70,0,,,223,
S1_futsal_C1_20260717_084129,C1_approach_aux,2898,108.017,81,70,0,,,215,
S1_futsal_C1_20260717_084129,C1_approach_aux,2907,108.326,81,70,0,,,192,
S1_futsal_C1_20260717_084129,C1_approach_aux,2916,108.622,80,70,0,,,209,
S1_futsal_C1_20260717_084129,C1_approach_aux,2925,108.943,80,70,0,,,188,
S1_futsal_C1_20260717_084129,C1_approach_aux,2934,109.217,80,70,0,,,204,
S1_futsal_C1_20260717_084129,C1_approach_aux,2943,109.521,79,70,0,,,206,
S1_futsal_C1_20260717_084129,C1_approach_aux,2952,109.818,80,70,0,,,197,
S1_futsal_C1_20260717_084129,C1_approach_aux,2961,110.122,79,70,0,,,217,
S1_futsal_C1_20260717_084129,C1_approach_aux,2970,110.422,79,70,0,,,220,
S1_futsal_C1_20260717_084129,C1_approach_aux,2979,110.722,79,70,0,,,225,
S1_futsal_C1_20260717_084129,C1_approach_aux,2988,111.022,81,70,0,,,209,
S1_futsal_C1_20260717_084129,C1_approach_aux,2997,111.327,80,70,0,,,211,
S1_futsal_C1_20260717_084129,C1_approach_aux,3006,111.620,80,70,0,,,224,
S1_futsal_C1_20260717_084129,C1_approach_aux,3015,111.917,80,70,0,,,226,
S1_futsal_C1_20260717_084129,C1_approach_aux,3024,112.216,81,70,0,,,209,
S1_futsal_C1_20260717_084129,C1_approach_aux,3033,112.555,79,70,0,,,200,
S1_futsal_C1_20260717_084129,C1_approach_aux,3042,112.855,79,70,0,,,204,
S1_futsal_C1_20260717_084129,C1_approach_aux,3051,113.151,80,70,0,,,211,
S1_futsal_C1_20260717_084129,C1_approach_aux,3060,113.456,80,70,0,,,198,
S1_futsal_C1_20260717_084129,C1_approach_aux,3069,113.755,81,70,0,,,206,
S1_futsal_C1_20260717_084129,C1_approach_aux,3078,114.050,80,70,0,,,207,
S1_futsal_C1_20260717_084129,C1_approach_aux,3087,114.361,81,70,0,,,202,
S1_futsal_C1_20260717_084129,C1_approach_aux,3096,114.656,81,70,0,,,190,
S1_futsal_C1_20260717_084129,C1_approach_aux,3105,114.981,81,70,0,,,184,
S1_futsal_C1_20260717_084129,C1_approach_aux,3114,115.305,81,70,0,,,206,
S1_futsal_C1_20260717_084129,C1_approach_aux,3123,115.588,81,70,0,,,201,
S1_futsal_C1_20260717_084129,C1_approach_aux,3132,115.887,80,70,0,,,193,
S1_futsal_C1_20260717_084129,C1_approach_aux,3141,116.188,80,70,0,,,218,
S1_futsal_C1_20260717_084129,C1_approach_aux,3150,116.490,81,70,0,,,216,
S1_futsal_C1_20260717_084129,C1_approach_aux,3159,116.761,80,70,0,,,201,
S1_futsal_C1_20260717_084129,C1_approach_aux,3168,117.080,81,70,0,,,219,
S1_futsal_C1_20260717_084129,C1_approach_aux,3177,117.388,81,70,0,,,209,
S1_futsal_C1_20260717_084129,C1_approach_aux,3186,117.682,80,70,0,,,209,
S1_futsal_C1_20260717_084129,C1_approach_aux,3195,118.008,79,70,0,,,203,
S1_futsal_C1_20260717_084129,C1_approach_aux,3204,118.288,79,70,0,,,201,
S1_futsal_C1_20260717_084129,C1_approach_aux,3213,118.589,79,70,0,,,193,
S1_futsal_C1_20260717_084129,C1_approach_aux,3222,118.889,79,70,0,,,189,
S1_futsal_C1_20260717_084129,C1_approach_aux,3231,119.201,80,70,0,,,210,
S1_futsal_C1_20260717_084129,C1_approach_aux,3240,119.480,80,70,0,,,223,
S1_futsal_C1_20260717_084129,C1_approach_aux,3249,119.772,80,70,1,,,212,
S1_futsal_C1_20260717_084129,C1_approach_aux,3258,120.089,80,70,1,,,204,
S1_futsal_C1_20260717_084129,C1_approach_aux,3267,120.389,80,70,1,,,211,
S1_futsal_C1_20260717_084129,C1_approach_aux,3276,120.696,80,70,0,,,205,
S1_futsal_C1_20260717_084129,C1_approach_aux,3285,121.006,80,70,0,,,204,
S1_futsal_C1_20260717_084129,C1_approach_aux,3294,121.281,80,70,0,,,206,
S1_futsal_C1_20260717_084129,C1_approach_aux,3303,121.586,81,70,0,,,199,
S1_futsal_C1_20260717_084129,C1_approach_aux,3312,121.887,82,70,0,,,196,
S1_futsal_C1_20260717_084129,C1_approach_aux,3321,122.188,83,70,0,,,191,
S1_futsal_C1_20260717_084129,C1_approach_aux,3330,122.503,83,70,0,,,204,
S1_futsal_C1_20260717_084129,C1_approach_aux,3339,122.759,83,70,0,,,194,
S1_futsal_C1_20260717_084129,C1_approach_aux,3348,123.087,85,70,0,,,186,
S1_futsal_C1_20260717_084129,C1_approach_aux,3357,123.381,84,70,0,,,200,
S1_futsal_C1_20260717_084129,C1_approach_aux,3366,123.692,83,70,0,,,202,
S1_futsal_C1_20260717_084129,C1_approach_aux,3375,124.055,81,70,0,,,185,
S1_futsal_C1_20260717_084129,C1_approach_aux,3384,124.351,80,70,0,,,199,
S1_futsal_C1_20260717_084129,C1_approach_aux,3393,124.649,79,70,0,,,220,
S1_futsal_C1_20260717_084129,C1_approach_aux,3402,124.971,80,70,0,,,199,
S1_futsal_C1_20260717_084129,C1_approach_aux,3411,125.245,80,70,0,,,199,
S1_futsal_C1_20260717_084129,C1_approach_aux,3420,125.555,81,70,0,,,205,
S1_futsal_C1_20260717_084129,C1_approach_aux,3429,125.856,82,70,0,,,219,
S1_futsal_C1_20260717_084129,C1_approach_aux,3438,126.155,81,70,0,,,233,
S1_futsal_C1_20260717_084129,C1_approach_aux,3447,126.457,82,70,0,,,210,
S1_futsal_C1_20260717_084129,C1_approach_aux,3456,126.757,82,70,0,,,206,
S1_futsal_C1_20260717_084129,C1_approach_aux,3465,127.055,83,70,0,,,207,
S1_futsal_C1_20260717_084129,C1_approach_aux,3474,127.348,84,70,0,,,219,
S1_futsal_C1_20260717_084129,C1_approach_aux,3483,127.656,83,70,0,,,199,
S1_futsal_C1_20260717_084129,C1_approach_aux,3492,127.972,83,70,0,,,207,
S1_futsal_C1_20260717_084129,C1_approach_aux,3501,128.256,82,70,0,,,210,
S1_futsal_C1_20260717_084129,C1_approach_aux,3510,128.558,81,70,0,,,220,
S1_futsal_C1_20260717_084129,C1_approach_aux,3519,128.850,81,70,0,,,198,
S1_futsal_C1_20260717_084129,C1_approach_aux,3528,129.154,80,70,1,,,200,
S1_futsal_C1_20260717_084129,C1_approach_aux,3537,129.446,79,70,0,,,207,
S1_futsal_C1_20260717_084129,C1_approach_aux,3546,129.756,79,70,0,,,212,
S1_futsal_C1_20260717_084129,C1_approach_aux,3555,130.056,79,70,0,,,220,
S1_futsal_C1_20260717_084129,C1_approach_aux,3564,130.355,78,70,0,,,200,
S1_futsal_C1_20260717_084129,C1_approach_aux,3573,130.657,79,70,0,,,204,
S1_futsal_C1_20260717_084129,C1_approach_aux,3582,130.964,78,70,0,,,167,
S1_futsal_C1_20260717_084129,C1_approach_aux,3591,131.248,78,70,0,,,177,
S1_futsal_C1_20260717_084129,C1_approach_aux,3600,131.556,78,70,0,,,188,
S1_futsal_C1_20260717_084129,C1_approach_aux,3609,131.889,80,70,0,,,151,blur_moderate
S1_futsal_C1_20260717_084129,C1_approach_aux,3618,132.179,81,70,0,,,202,
S1_futsal_C1_20260717_084129,C1_approach_aux,3627,132.489,82,70,0,,,199,
S1_futsal_C1_20260717_084129,C1_approach_aux,3636,132.770,82,70,1,,,209,
S1_futsal_C1_20260717_084129,C1_approach_aux,3645,133.094,81,70,0,,,217,
S1_futsal_C1_20260717_084129,C1_approach_aux,3654,133.389,82,70,0,,,187,
S1_futsal_C1_20260717_084129,C1_approach_aux,3663,133.694,82,70,0,,,173,
S1_futsal_C1_20260717_084129,C1_approach_aux,3672,133.989,84,70,0,,,222,
S1_futsal_C1_20260717_084129,C1_approach_aux,3681,134.298,84,70,0,,,240,
S1_futsal_C1_20260717_084129,C1_approach_aux,3690,134.626,84,70,0,,,241,
S1_futsal_C1_20260717_084129,C1_approach_aux,3699,134.924,84,70,0,,,206,
S1_futsal_C1_20260717_084129,C1_approach_aux,3708,135.224,84,70,0,,,226,
S1_futsal_C1_20260717_084129,C1_approach_aux,3717,135.547,84,70,0,,,221,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,0,0.337,10,0,0,,,168,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,7,0.462,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,14,0.772,10,0,0,,,185,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,21,0.978,10,0,0,,,191,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,28,1.307,10,0,0,,,191,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,35,1.712,10,0,0,,,229,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,42,2.090,10,0,0,,,210,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,49,2.471,10,0,0,,,205,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,56,2.927,10,0,0,,,292,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,63,3.128,10,0,0,,,196,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,70,3.533,10,0,0,,,201,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,77,3.869,10,0,0,,,183,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,84,4.214,10,0,0,,,188,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,91,4.759,10,0,0,,,181,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,98,5.061,10,0,0,,,183,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,105,5.483,10,0,0,,,183,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,112,5.883,10,0,0,,,178,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,119,6.087,10,0,0,,,183,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,126,7.108,10,0,0,,,184,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,133,7.729,10,0,0,,,185,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,140,8.019,10,0,0,,,179,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,147,8.338,10,0,0,,,180,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,154,10.661,10,0,0,,,172,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,161,11.088,10,0,0,,,182,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,168,11.510,10,0,0,,,184,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,175,11.837,10,0,0,,,181,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,182,12.255,10,0,0,,,185,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,189,12.635,10,0,0,,,172,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,196,13.066,10,0,0,,,184,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,203,13.458,10,0,0,,,185,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,210,13.817,10,0,0,,,205,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,217,14.174,10,0,0,,,216,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,224,14.583,10,0,0,,,219,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,231,14.885,10,0,0,,,180,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,238,15.211,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,245,15.498,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,252,15.728,10,0,0,,,179,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,259,16.125,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,266,16.537,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,273,16.840,10,0,0,,,180,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,280,17.263,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,287,17.565,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,294,17.962,10,0,0,,,185,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,301,18.191,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,308,18.711,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,315,18.991,10,0,0,,,184,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,322,19.415,10,0,0,,,187,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,329,19.638,10,0,0,,,174,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,336,20.207,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,343,20.513,10,0,0,,,187,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,350,20.825,10,0,0,,,178,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,357,22.458,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,364,22.729,10,0,0,,,188,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,371,23.140,10,0,0,,,181,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,378,23.415,10,0,0,,,185,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,385,23.924,10,0,0,,,178,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,392,24.229,10,0,0,,,184,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,399,24.655,10,0,0,,,187,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,406,24.981,10,0,0,,,181,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,413,25.385,10,0,0,,,185,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,420,25.705,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,427,26.208,10,0,0,,,182,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,434,26.518,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,441,26.841,10,0,0,,,175,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,448,27.172,10,0,0,,,184,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,455,27.581,10,0,0,,,187,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,462,27.883,10,0,0,,,181,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,469,28.419,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,476,28.711,10,0,0,,,189,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,483,29.029,10,0,0,,,183,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,490,30.246,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,497,30.566,10,0,0,,,188,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,504,31.080,10,0,0,,,185,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,511,31.478,10,0,0,,,187,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,518,32.827,10,0,0,,,179,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,525,33.326,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,532,33.835,10,0,0,,,175,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,539,34.329,10,0,0,,,187,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,546,34.728,10,0,0,,,175,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,553,35.159,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,560,35.620,10,0,0,,,188,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,567,36.084,10,0,0,,,186,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,574,36.602,10,0,0,,,187,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,581,45.525,81,40,0,,,174,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,588,45.796,81,40,0,,,181,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,595,46.091,81,40,0,,,177,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,602,46.433,82,40,0,,,171,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,609,46.822,82,40,0,,,176,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,616,47.099,82,40,0,,,172,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,623,47.357,82,40,0,,,172,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,630,47.664,81,40,0,,,173,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,637,47.932,81,40,0,,,171,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,644,48.199,82,40,0,,,171,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,651,48.425,81,40,0,,,173,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,658,48.697,81,40,0,,,163,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,665,48.993,81,40,0,,,160,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,672,49.299,80,40,0,,,172,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,679,49.568,80,40,0,,,163,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,686,49.872,80,40,0,,,161,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,693,50.118,80,40,0,,,168,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,700,50.402,80,40,0,,,179,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,707,50.593,79,40,0,,,167,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,714,50.861,78,40,0,,,173,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,721,51.094,78,40,0,,,178,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,728,51.347,78,40,0,,,172,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,735,51.565,79,40,0,,,175,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,742,51.806,79,40,0,,,168,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,749,58.080,76,40,0,,,153,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,756,58.299,76,40,0,,,159,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,763,58.582,76,40,0,,,147,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,770,58.858,77,40,0,,,144,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,777,59.217,76,40,0,,,162,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,784,59.484,75,40,0,,,154,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,791,59.730,75,40,0,,,151,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,798,59.962,75,40,0,,,149,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,805,60.260,75,40,0,,,153,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,812,60.539,75,40,0,,,152,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,819,60.764,75,40,0,,,159,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,826,61.066,75,40,0,,,148,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,833,61.382,76,40,0,,,147,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,840,61.605,79,40,0,,,150,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,847,61.849,80,40,0,,,150,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,854,62.096,88,40,0,,,148,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,861,62.297,89,50,0,,,153,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,868,62.583,92,50,0,,,140,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,875,62.904,99,60,0,,,147,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,882,63.132,103,60,0,,,153,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,889,63.363,106,60,0,,,151,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,896,63.697,105,60,0,,,163,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,903,63.965,106,70,0,,,130,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,910,64.268,111,70,0,,,141,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,917,64.533,117,80,0,,,136,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,924,64.831,119,80,0,,,126,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,931,65.067,121,80,0,,,120,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,938,65.332,126,80,0,,,130,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,945,65.650,133,90,0,,,139,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,952,65.863,139,100,0,,,116,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,959,66.145,144,100,0,,,129,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,966,66.432,144,100,0,,,132,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,973,66.727,151,110,0,,,140,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,980,67.095,153,110,0,,,134,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,987,67.316,151,110,0,,,137,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,994,67.597,148,110,0,,,137,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1001,67.831,148,110,0,,,120,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1008,68.113,148,110,0,,,132,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1015,68.401,149,110,0,,,124,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1022,68.617,149,110,0,,,138,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1029,68.960,149,110,0,,,124,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1036,69.254,150,110,0,,,135,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1043,69.563,148,110,0,,,137,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1050,69.797,148,110,0,,,138,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1057,70.094,149,110,0,,,149,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1064,70.364,153,110,0,,,153,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1071,70.645,153,110,0,,,149,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1078,70.914,153,110,0,,,132,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1085,71.207,154,110,0,,,128,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1092,71.500,157,120,0,,,125,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1099,71.781,158,120,0,,,130,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1106,72.000,162,120,0,,,128,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1113,72.301,172,130,0,,,128,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1120,72.492,173,130,0,,,134,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1127,72.751,171,130,0,,,133,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1134,73.060,172,130,0,,,136,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1141,73.366,171,130,0,,,140,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1148,73.660,170,130,0,16.2,5.94,150,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1155,74.033,169,130,0,,,141,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1162,74.394,173,130,0,,,147,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1169,74.695,171,130,0,,,155,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1176,75.065,170,130,0,,,148,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1183,75.365,169,130,0,,,152,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1190,75.600,171,130,0,16.4,5.87,159,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1197,75.913,171,130,0,,,152,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1204,76.235,171,130,0,,,148,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1211,76.637,171,130,0,,,140,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1218,76.898,174,130,0,,,137,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1225,77.190,173,130,0,,,130,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1232,77.443,176,130,0,,,136,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1239,77.731,174,130,0,,,131,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1246,78.064,173,130,0,,,133,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1253,78.290,173,130,0,,,134,blur_heavy
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1260,78.530,176,130,0,,,140,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1267,78.815,175,130,0,,,188,
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1274,79.104,173,130,0,,,163,smear+blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1281,79.374,174,130,0,,,157,smear+blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1288,79.684,172,130,0,,,157,smear+blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1295,79.938,173,130,0,,,158,smear+blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1302,80.186,173,130,0,,,157,blur_moderate
S1_futsal_C1_20260724_074934,C1_sizesweep_low,1309,80.485,170,130,0,,,155,blur_moderate
