image,flight,role,pair_id,tags,x,y,w,h,sqrt_area_px,coco_size,tof_cm,yaw_deg,occluder,occ_level,occlusion_frac,gsd_at_mat_mm_px,est_length_mm_at_mat_plane
S1_futsal_C1_20260724_074934_f000399.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,698.0,152.0,44.0,25.0,33.17,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000406.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,699.0,150.0,46.0,31.0,37.76,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000413.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,697.0,153.0,48.0,30.0,37.95,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000420.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,698.0,154.0,49.0,27.0,36.37,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000427.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,700.0,155.0,43.0,22.0,30.76,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000434.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,700.0,155.0,43.0,22.0,30.76,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000441.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,698.0,152.0,45.0,27.0,34.86,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000448.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,699.0,155.0,43.0,22.0,30.76,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000455.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,699.0,155.0,43.0,22.0,30.76,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000462.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,697.0,154.0,53.0,27.0,37.83,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000469.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,699.0,155.0,43.0,22.0,30.76,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000476.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,699.0,154.0,45.0,22.0,31.46,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000483.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,697.0,151.0,49.0,28.0,37.04,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000490.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,699.0,155.0,43.0,22.0,30.76,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000497.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,701.0,154.0,40.0,24.0,30.98,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000504.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,699.0,155.0,43.0,22.0,30.76,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000511.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,699.0,155.0,43.0,22.0,30.76,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000518.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,698.0,153.0,41.0,24.0,31.37,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000525.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,699.0,155.0,43.0,22.0,30.76,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000532.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,697.0,153.0,47.0,28.0,36.28,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000539.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,697.0,153.0,50.0,27.0,36.74,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000546.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,697.0,155.0,46.0,24.0,33.23,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000553.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,700.0,157.0,42.0,24.0,31.75,small,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000560.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,695.0,157.0,49.0,23.0,33.57,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000567.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,698.0,154.0,45.0,28.0,35.5,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000574.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,700.0,154.0,44.0,26.0,33.82,medium,10,0,none,0,,,
S1_futsal_C1_20260724_074934_f000581.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,687.0,346.0,42.0,24.0,31.75,small,81,0,none,0,,,
S1_futsal_C1_20260724_074934_f000588.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,687.03,348.18,42.83,24.44,32.35,medium,81,0,none,0,,,
S1_futsal_C1_20260724_074934_f000595.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,687.97,348.29,42.26,25.15,32.6,medium,81,0,none,0,,,
S1_futsal_C1_20260724_074934_f000602.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,686.38,349.61,44.24,27.56,34.92,medium,82,0,none,0,,,
S1_futsal_C1_20260724_074934_f000609.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,687.37,349.88,42.6,25.75,33.12,medium,82,0,none,0,,,
S1_futsal_C1_20260724_074934_f000616.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,684.91,349.78,44.77,25.7,33.92,medium,82,0,none,0,,,
S1_futsal_C1_20260724_074934_f000623.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,684.02,348.73,41.7,24.62,32.04,medium,82,0,none,0,,,
S1_futsal_C1_20260724_074934_f000630.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,682.95,347.76,41.42,24.88,32.11,medium,81,0,none,0,,,
S1_futsal_C1_20260724_074934_f000637.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,683.04,347.56,41.4,25.13,32.26,medium,81,0,none,0,,,
S1_futsal_C1_20260724_074934_f000644.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,683.0,348.96,41.64,24.06,31.66,small,82,0,none,0,,,
S1_futsal_C1_20260724_074934_f000651.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,683.25,348.6,41.34,24.29,31.69,small,81,0,none,0,,,
S1_futsal_C1_20260724_074934_f000658.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,683.32,347.75,40.87,25.7,32.41,medium,81,0,none,0,,,
S1_futsal_C1_20260724_074934_f000665.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,681.74,347.44,41.6,25.06,32.28,medium,81,0,none,0,,,
S1_futsal_C1_20260724_074934_f000672.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,681.9,347.49,41.55,24.81,32.11,medium,80,0,none,0,,,
S1_futsal_C1_20260724_074934_f000679.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,682.75,346.0,41.26,24.78,31.98,small,80,0,none,0,,,
S1_futsal_C1_20260724_074934_f000686.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,684.55,346.17,40.32,24.43,31.38,small,80,0,none,0,,,
S1_futsal_C1_20260724_074934_f000693.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,685.89,346.27,41.86,24.44,31.99,small,80,0,none,0,,,
S1_futsal_C1_20260724_074934_f000700.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,686.8,346.33,42.52,24.29,32.13,medium,80,0,none,0,,,
S1_futsal_C1_20260724_074934_f000707.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,687.56,345.54,41.84,25.06,32.38,medium,79,0,none,0,,,
S1_futsal_C1_20260724_074934_f000714.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,686.82,344.8,43.43,25.33,33.17,medium,78,0,none,0,,,
S1_futsal_C1_20260724_074934_f000721.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,686.97,344.68,43.46,24.34,32.53,medium,78,0,none,0,,,
S1_futsal_C1_20260724_074934_f000728.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,686.54,343.49,44.16,25.42,33.51,medium,78,0,none,0,,,
S1_futsal_C1_20260724_074934_f000735.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,686.83,343.81,43.56,25.29,33.19,medium,79,0,none,0,,,
S1_futsal_C1_20260724_074934_f000742.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,687.61,344.97,42.23,23.76,31.68,small,79,0,none,0,,,
S1_futsal_C1_20260724_074934_f000749.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,686.23,334.5,43.73,26.43,34.0,medium,76,0,none,0,,,
S1_futsal_C1_20260724_074934_f000756.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,687.84,334.53,42.65,25.08,32.71,medium,76,0,none,0,,,
S1_futsal_C1_20260724_074934_f000763.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,690.92,334.32,40.27,25.06,31.77,small,76,0,none,0,,,
S1_futsal_C1_20260724_074934_f000770.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,691.32,333.53,41.02,25.19,32.15,medium,77,0,none,0,,,
S1_futsal_C1_20260724_074934_f000777.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,692.98,332.59,39.71,24.54,31.22,small,76,0,none,0,,,
S1_futsal_C1_20260724_074934_f000784.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,691.54,330.63,42.19,24.62,32.23,medium,75,0,none,0,,,
S1_futsal_C1_20260724_074934_f000791.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,692.87,330.48,41.15,24.53,31.77,small,75,0,none,0,,,
S1_futsal_C1_20260724_074934_f000798.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,692.98,329.68,41.15,24.96,32.04,medium,75,0,none,0,,,
S1_futsal_C1_20260724_074934_f000805.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,692.48,329.69,40.6,25.23,32.0,medium,75,0,none,0,,,
S1_futsal_C1_20260724_074934_f000812.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,691.48,329.09,41.55,25.46,32.52,medium,75,0,none,0,,,
S1_futsal_C1_20260724_074934_f000819.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,691.34,329.18,40.71,25.42,32.17,medium,75,0,none,0,,,
S1_futsal_C1_20260724_074934_f000826.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,690.93,329.94,39.79,25.03,31.56,small,75,0,none,0,,,
S1_futsal_C1_20260724_074934_f000833.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,689.76,330.71,40.24,24.27,31.25,small,76,0,none,0,,,
S1_futsal_C1_20260724_074934_f000840.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,687.65,337.67,42.24,25.4,32.76,medium,79,0,none,0,,,
S1_futsal_C1_20260724_074934_f000847.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,684.17,340.2,44.0,26.74,34.3,medium,80,0,none,0,,,
S1_futsal_C1_20260724_074934_f000854.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,684.07,348.82,42.92,24.65,32.52,medium,88,0,none,0,,,
S1_futsal_C1_20260724_074934_f000861.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,685.12,357.27,42.75,26.01,33.35,medium,89,0,none,0,,,
S1_futsal_C1_20260724_074934_f000868.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,685.73,364.31,43.23,25.58,33.25,medium,92,0,none,0,,,
S1_futsal_C1_20260724_074934_f000875.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,685.01,377.31,43.13,26.45,33.77,medium,99,0,none,0,,,
S1_futsal_C1_20260724_074934_f000882.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,684.9,387.38,42.08,27.57,34.06,medium,103,0,none,0,,,
S1_futsal_C1_20260724_074934_f000889.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,684.72,390.15,39.45,27.71,33.06,medium,106,0,none,0,,,
S1_futsal_C1_20260724_074934_f000896.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,683.28,390.49,40.19,27.47,33.22,medium,105,0,none,0,,,
S1_futsal_C1_20260724_074934_f000903.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,682.43,399.06,40.53,27.09,33.14,medium,106,0,none,0,,,
S1_futsal_C1_20260724_074934_f000910.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,682.09,415.11,41.18,28.36,34.18,medium,111,0,none,0,,,
S1_futsal_C1_20260724_074934_f000917.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,682.83,428.58,40.45,26.72,32.88,medium,117,0,none,0,,,
S1_futsal_C1_20260724_074934_f000924.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,682.93,423.37,41.78,27.36,33.81,medium,119,0,none,0,,,
S1_futsal_C1_20260724_074934_f000931.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,683.44,432.57,40.02,28.12,33.55,medium,121,0,none,0,,,
S1_futsal_C1_20260724_074934_f000938.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,682.87,447.45,41.28,30.01,35.2,medium,126,0,none,0,,,
S1_futsal_C1_20260724_074934_f000945.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,684.96,459.78,40.33,32.31,36.1,medium,133,0,none,0,,,
S1_futsal_C1_20260724_074934_f000952.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,685.16,459.67,39.68,27.54,33.06,medium,139,0,none,0,,,
S1_futsal_C1_20260724_074934_f000959.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,683.7,472.69,40.3,28.35,33.8,medium,144,0,none,0,,,
S1_futsal_C1_20260724_074934_f000966.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,682.83,467.74,40.53,29.43,34.54,medium,144,0,none,0,,,
S1_futsal_C1_20260724_074934_f000973.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,681.1,480.88,41.09,29.15,34.61,medium,151,0,none,0,,,
S1_futsal_C1_20260724_074934_f000980.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,680.76,488.33,38.62,29.26,33.62,medium,153,0,none,0,,,
S1_futsal_C1_20260724_074934_f000987.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,677.6,483.51,42.0,30.74,35.93,medium,151,0,none,0,,,
S1_futsal_C1_20260724_074934_f000994.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,674.54,481.09,41.67,29.4,35.01,medium,148,0,none,0,,,
S1_futsal_C1_20260724_074934_f001001.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,672.17,472.05,40.61,30.42,35.15,medium,148,0,none,0,,,
S1_futsal_C1_20260724_074934_f001008.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,670.84,470.9,42.01,30.74,35.94,medium,148,0,none,0,,,
S1_futsal_C1_20260724_074934_f001015.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,668.72,472.62,41.49,30.38,35.51,medium,149,0,none,0,,,
S1_futsal_C1_20260724_074934_f001022.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,669.4,471.64,39.15,29.15,33.78,medium,149,0,none,0,,,
S1_futsal_C1_20260724_074934_f001029.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,668.28,470.76,38.83,29.01,33.56,medium,149,0,none,0,,,
S1_futsal_C1_20260724_074934_f001036.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,666.56,469.41,39.75,29.17,34.05,medium,150,0,none,0,,,
S1_futsal_C1_20260724_074934_f001043.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,666.24,469.13,40.26,29.41,34.41,medium,148,0,none,0,,,
S1_futsal_C1_20260724_074934_f001050.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,666.04,469.67,39.47,28.74,33.68,medium,148,0,none,0,,,
S1_futsal_C1_20260724_074934_f001057.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,666.59,470.8,40.02,30.31,34.83,medium,149,0,none,0,,,
S1_futsal_C1_20260724_074934_f001064.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,667.47,473.06,38.74,30.15,34.17,medium,153,0,none,0,,,
S1_futsal_C1_20260724_074934_f001071.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,668.0,475.0,40.0,28.0,33.47,medium,153,0,none,0,,,
S1_futsal_C1_20260724_074934_f001078.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,671.89,479.26,41.09,30.36,35.32,medium,153,0,none,0,,,
S1_futsal_C1_20260724_074934_f001085.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,674.62,476.58,38.55,28.68,33.26,medium,154,0,none,0,,,
S1_futsal_C1_20260724_074934_f001092.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,674.33,481.83,40.82,29.64,34.78,medium,157,0,none,0,,,
S1_futsal_C1_20260724_074934_f001099.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,674.83,487.09,41.32,29.77,35.07,medium,158,0,none,0,,,
S1_futsal_C1_20260724_074934_f001106.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,675.76,495.54,41.37,30.66,35.61,medium,162,0,none,0,,,
S1_futsal_C1_20260724_074934_f001113.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,677.03,506.27,40.63,30.46,35.18,medium,172,0,none,0,,,
S1_futsal_C1_20260724_074934_f001120.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,676.63,508.8,41.33,31.15,35.88,medium,173,0,none,0,,,
S1_futsal_C1_20260724_074934_f001127.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,677.13,508.23,39.21,30.57,34.62,medium,171,0,none,0,,,
S1_futsal_C1_20260724_074934_f001134.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,676.2,506.35,41.05,29.21,34.63,medium,172,0,none,0,,,
S1_futsal_C1_20260724_074934_f001141.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,676.9,505.14,41.15,29.17,34.64,medium,171,0,none,0,,,
S1_futsal_C1_20260724_074934_f001148.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,675.0,502.0,40.0,30.0,34.64,medium,170,0,none,0,,5.94,238
S1_futsal_C1_20260724_074934_f001155.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,677.0,503.0,39.0,30.0,34.21,medium,169,0,none,0,,,
S1_futsal_C1_20260724_074934_f001162.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,679.04,505.11,39.0,29.02,33.65,medium,173,0,none,0,,,
S1_futsal_C1_20260724_074934_f001169.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,681.11,504.62,36.69,28.84,32.53,medium,171,0,none,0,,,
S1_futsal_C1_20260724_074934_f001176.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,678.0,503.0,37.0,28.0,32.19,medium,170,0,none,0,,,
S1_futsal_C1_20260724_074934_f001183.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,675.0,503.0,40.0,28.0,33.47,medium,169,0,none,0,,,
S1_futsal_C1_20260724_074934_f001190.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,675.84,504.53,41.41,29.21,34.78,medium,171,0,none,0,,5.87,243
S1_futsal_C1_20260724_074934_f001197.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,675.95,505.33,41.1,28.8,34.4,medium,171,0,none,0,,,
S1_futsal_C1_20260724_074934_f001204.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,675.0,504.0,37.0,30.0,33.32,medium,171,0,none,0,,,
S1_futsal_C1_20260724_074934_f001211.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,674.0,513.0,39.0,31.0,34.77,medium,171,0,none,0,,,
S1_futsal_C1_20260724_074934_f001218.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,673.36,515.85,40.06,30.33,34.86,medium,174,0,none,0,,,
S1_futsal_C1_20260724_074934_f001225.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,672.89,516.0,40.09,30.02,34.69,medium,173,0,none,0,,,
S1_futsal_C1_20260724_074934_f001232.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,672.98,513.73,39.75,31.18,35.2,medium,176,0,none,0,,,
S1_futsal_C1_20260724_074934_f001239.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,672.22,513.37,40.85,30.53,35.31,medium,174,0,none,0,,,
S1_futsal_C1_20260724_074934_f001246.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,672.71,512.38,40.17,29.56,34.46,medium,173,0,none,0,,,
S1_futsal_C1_20260724_074934_f001253.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,674.84,512.21,40.94,29.89,34.98,medium,173,0,none,0,,,
S1_futsal_C1_20260724_074934_f001260.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,677.55,512.17,41.44,30.21,35.38,medium,176,0,none,0,,,
S1_futsal_C1_20260724_074934_f001267.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,678.29,517.66,40.42,30.01,34.83,medium,175,0,none,0,,,
S1_futsal_C1_20260724_074934_f001274.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,smear+blur_moderate,678.0,515.0,40.0,30.0,34.64,medium,173,0,none,0,,,
S1_futsal_C1_20260724_074934_f001281.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,smear+blur_moderate,677.0,511.0,40.0,29.0,34.06,medium,174,0,none,0,,,
S1_futsal_C1_20260724_074934_f001288.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,smear+blur_moderate,677.0,509.0,39.0,29.0,33.63,medium,172,0,none,0,,,
S1_futsal_C1_20260724_074934_f001295.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,smear+blur_moderate,673.0,507.0,40.0,30.0,34.64,medium,173,0,none,0,,,
S1_futsal_C1_20260724_074934_f001302.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,672.08,508.73,40.4,30.38,35.03,medium,173,0,none,0,,,
S1_futsal_C1_20260724_074934_f001309.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,671.88,508.77,40.34,30.33,34.98,medium,170,0,none,0,,,
S1_futsal_C1_20260724_074934_f001316.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,669.86,508.37,40.97,31.72,36.05,medium,171,0,none,0,,,
S1_futsal_C1_20260724_074934_f001323.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,671.14,509.13,39.64,30.15,34.57,medium,170,0,none,0,,,
S1_futsal_C1_20260724_074934_f001330.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,671.13,510.26,41.35,30.64,35.59,medium,172,0,none,0,,,
S1_futsal_C1_20260724_074934_f001337.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,671.64,512.09,41.88,32.54,36.91,medium,174,0,none,0,,,
S1_futsal_C1_20260724_074934_f001344.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,670.7,515.95,41.14,30.81,35.6,medium,175,0,none,0,,,
S1_futsal_C1_20260724_074934_f001351.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,671.57,516.68,40.37,30.18,34.9,medium,175,0,none,0,,,
S1_futsal_C1_20260724_074934_f001358.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,669.2,514.48,40.66,31.42,35.74,medium,177,0,none,0,,,
S1_futsal_C1_20260724_074934_f001365.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,667.74,513.37,40.9,31.59,35.95,medium,173,0,none,0,,,
S1_futsal_C1_20260724_074934_f001372.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,666.04,512.37,40.21,29.79,34.61,medium,175,0,none,0,,,
S1_futsal_C1_20260724_074934_f001379.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,662.49,511.52,41.06,29.88,35.03,medium,175,0,none,0,,,
S1_futsal_C1_20260724_074934_f001386.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,660.83,510.03,39.67,30.29,34.66,medium,177,0,none,0,,,
S1_futsal_C1_20260724_074934_f001393.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_heavy,661.26,507.77,38.42,30.83,34.42,medium,174,0,none,0,,,
S1_futsal_C1_20260724_074934_f001400.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,666.4,506.93,39.13,28.79,33.57,medium,172,0,none,0,,,
S1_futsal_C1_20260724_074934_f001407.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,668.07,504.43,38.45,29.12,33.46,medium,173,0,none,0,,,
S1_futsal_C1_20260724_074934_f001414.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,668.6,502.65,39.16,30.38,34.49,medium,170,0,none,0,,,
S1_futsal_C1_20260724_074934_f001421.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,668.67,501.04,38.7,30.38,34.29,medium,171,0,none,0,,,
S1_futsal_C1_20260724_074934_f001428.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,blur_moderate,667.89,503.01,38.73,30.11,34.15,medium,169,0,none,0,,,
S1_futsal_C1_20260724_074934_f001435.jpg,S1_futsal_C1_20260724_074934,C1_sizesweep_low,,,667.81,505.43,38.29,28.56,33.07,medium,173,0,none,0,,6.02,231
